emp_no,first_name,last_name,salary
266642,Fun,Wiegley,101177
266642,Fun,Wiegley,105184
266642,Fun,Wiegley,109084
266642,Fun,Wiegley,113506
267032,Mani,Back,101668
267032,Mani,Back,104477
267032,Mani,Back,105863
267032,Mani,Back,109457
267032,Mani,Back,110983
267072,Mrinalini,Nergos,101432
267072,Mrinalini,Nergos,105191
267232,Junichi,Thummel,102010
267232,Junichi,Thummel,103918
267232,Junichi,Thummel,106788
267232,Junichi,Thummel,107090
267232,Junichi,Thummel,108992
267515,Urs,Ecklund,101369
267515,Urs,Ecklund,105707
267589,Feipei,Nollmann,101349
267589,Feipei,Nollmann,102992
267589,Feipei,Nollmann,106653
267589,Feipei,Nollmann,109765
267589,Feipei,Nollmann,110332
267589,Feipei,Nollmann,112399
267589,Feipei,Nollmann,116605
267589,Feipei,Nollmann,120149
267589,Feipei,Nollmann,122640
267643,Rance,Weiland,102802
267643,Rance,Weiland,104957
267643,Rance,Weiland,106179
267643,Rance,Weiland,109960
267643,Rance,Weiland,113079
267703,Shushma,Versino,100077
267703,Shushma,Versino,101012
267703,Shushma,Versino,100582
267703,Shushma,Versino,101066
267900,Lillian,Aloia,100381
268170,Eishiro,Pezzoli,100421
268170,Eishiro,Pezzoli,103283
268170,Eishiro,Pezzoli,103926
268170,Eishiro,Pezzoli,105701
268170,Eishiro,Pezzoli,106407
268170,Eishiro,Pezzoli,109942
268170,Eishiro,Pezzoli,113340
268170,Eishiro,Pezzoli,116105
268170,Eishiro,Pezzoli,120474
268170,Eishiro,Pezzoli,122098
268312,Tsvetan,Kaiser,100038
268312,Tsvetan,Kaiser,103860
268312,Tsvetan,Kaiser,105704
268312,Tsvetan,Kaiser,107292
268312,Tsvetan,Kaiser,107416
268312,Tsvetan,Kaiser,108661
268472,Guozhong,Peot,100099
268472,Guozhong,Peot,100706
268472,Guozhong,Peot,100300
268579,Aemilian,Munke,101718
268579,Aemilian,Munke,102275
268579,Aemilian,Munke,106131
268579,Aemilian,Munke,106608
268633,Kshitij,Litecky,100435
268633,Kshitij,Litecky,104578
268633,Kshitij,Litecky,106046
268633,Kshitij,Litecky,107324
268633,Kshitij,Litecky,111806
268872,Elvia,Peac,100830
268872,Elvia,Peac,105068
268872,Elvia,Peac,104613
268872,Elvia,Peac,108621
268901,Zengping,Segond,101918
268993,Jeanna,Gecsei,102637
268993,Jeanna,Gecsei,102941
268993,Jeanna,Gecsei,106053
269023,Remko,Weiland,101040
269023,Remko,Weiland,104192
269322,Lubomir,Penz,103679
269322,Lubomir,Penz,107223
269327,Shuho,Mitsuhashi,100386
269327,Shuho,Mitsuhashi,104120
269327,Shuho,Mitsuhashi,107659
269327,Shuho,Mitsuhashi,108116
269327,Shuho,Mitsuhashi,109506
269327,Shuho,Mitsuhashi,110158
269376,Jaewon,Tischendorf,101125
269376,Jaewon,Tischendorf,103938
269376,Jaewon,Tischendorf,106738
269376,Jaewon,Tischendorf,109595
269904,Izaskun,Serdy,101631
269904,Izaskun,Serdy,102213
270065,Domenico,Siksek,102492
270065,Domenico,Siksek,101994
270065,Domenico,Siksek,104777
270065,Domenico,Siksek,108524
270065,Domenico,Siksek,112698
270086,Jovan,Oppitz,101895
270086,Jovan,Oppitz,102279
270194,Jovan,Plessier,102475
270194,Jovan,Plessier,104164
270194,Jovan,Plessier,108559
270194,Jovan,Plessier,110465
270194,Jovan,Plessier,112352
270194,Jovan,Plessier,115444
270199,Shaunak,Roohalamini,102604
270199,Shaunak,Roohalamini,107008
270199,Shaunak,Roohalamini,110088
270199,Shaunak,Roohalamini,114321
270199,Shaunak,Roohalamini,117940
270835,Adam,Perry,100942
270835,Adam,Perry,101943
270835,Adam,Perry,104768
270835,Adam,Perry,105100
270922,Aram,Rouquie,101687
271354,Soenke,Syrzycki,101837
271354,Soenke,Syrzycki,104402
271354,Soenke,Syrzycki,106725
271354,Soenke,Syrzycki,108794
271354,Soenke,Syrzycki,113217
271354,Soenke,Syrzycki,113187
271375,Krassimir,Zeleznik,100728
271375,Krassimir,Zeleznik,102437
271375,Krassimir,Zeleznik,103014
271375,Krassimir,Zeleznik,106099
271375,Krassimir,Zeleznik,107694
271678,Goncalo,Baik,101456
271678,Goncalo,Baik,102777
271678,Goncalo,Baik,103537
271698,Shao,Ranta,100076
271698,Shao,Ranta,101006
271698,Shao,Ranta,100772
271698,Shao,Ranta,103468
271698,Shao,Ranta,107414
271810,Hairong,Usdin,100623
271810,Hairong,Usdin,100442
272371,Salvador,Tsunoo,103518
272371,Salvador,Tsunoo,104407
272371,Salvador,Tsunoo,105309
272371,Salvador,Tsunoo,109359
273303,Jagoda,Massonet,102792
273303,Jagoda,Massonet,102892
273303,Jagoda,Massonet,106793
273303,Jagoda,Massonet,109493
273303,Jagoda,Massonet,113550
273303,Jagoda,Massonet,114003
273607,Eirik,Stassinopoulos,101910
273802,Val,Heinisuo,102141
273962,Bodo,Sudkamp,103202
273962,Bodo,Sudkamp,107509
273962,Bodo,Sudkamp,108980
273962,Bodo,Sudkamp,112777
273962,Bodo,Sudkamp,114031
273962,Bodo,Sudkamp,115450
273962,Bodo,Sudkamp,119022
273962,Bodo,Sudkamp,121093
273962,Bodo,Sudkamp,123197
274052,Monique,Hempstead,101077
274149,Felicidad,Schahn,103075
274149,Felicidad,Schahn,106753
274149,Felicidad,Schahn,108062
274149,Felicidad,Schahn,109285
274149,Felicidad,Schahn,112297
274149,Felicidad,Schahn,113827
274185,Hercules,Perl,101732
275332,Chinya,Munawer,101335
275332,Chinya,Munawer,101260
275332,Chinya,Munawer,101998
275332,Chinya,Munawer,102576
275332,Chinya,Munawer,104048
275332,Chinya,Munawer,105359
275337,Ortrud,Matzke,103068
275337,Ortrud,Matzke,105609
275337,Ortrud,Matzke,105651
275337,Ortrud,Matzke,108622
275345,Shan,Greibach,103424
275514,Geoffry,Trumbly,101134
275514,Geoffry,Trumbly,103899
275570,Masaru,Streit,100856
275570,Masaru,Streit,102428
275588,Xumin,Peak,104260
275588,Xumin,Peak,104715
275632,Rosella,Pappas,100027
275632,Rosella,Pappas,100060
276557,Lucian,Matzke,100949
276557,Lucian,Matzke,101022
276557,Lucian,Matzke,102226
276759,Fusako,Bhattacharjee,100263
276759,Fusako,Bhattacharjee,102600
276759,Fusako,Bhattacharjee,104051
276759,Fusako,Bhattacharjee,108378
276803,Nagui,Uchoa,100683
276803,Nagui,Uchoa,104008
276803,Nagui,Uchoa,106578
276803,Nagui,Uchoa,108355
277939,Xiaoheng,Halevi,102406
277939,Xiaoheng,Halevi,106107
277939,Xiaoheng,Halevi,109084
277939,Xiaoheng,Halevi,113209
277939,Xiaoheng,Halevi,113253
277939,Xiaoheng,Halevi,115773
277939,Xiaoheng,Halevi,119212
277939,Xiaoheng,Halevi,120696
277958,Debaprosad,Socorro,101261
277978,Weijing,Stifter,103418
277978,Weijing,Stifter,104235
278016,Gift,Welham,101353
278016,Gift,Welham,101465
278016,Gift,Welham,103796
278224,Tsuneo,Coombs,101081
278224,Tsuneo,Coombs,103557
278224,Tsuneo,Coombs,107327
278224,Tsuneo,Coombs,107700
278290,Shigeaki,Millington,100669
278290,Shigeaki,Millington,103711
278290,Shigeaki,Millington,104506
278290,Shigeaki,Millington,107089
278290,Shigeaki,Millington,106603
278290,Shigeaki,Millington,108868
278290,Shigeaki,Millington,109160
278773,Basem,Speel,101357
278773,Basem,Speel,101346
278907,Goh,Seuren,102440
278907,Goh,Seuren,103982
278964,Phule,Laventhal,101523
278964,Phule,Laventhal,101308
278964,Phule,Laventhal,101376
279159,Udo,Baaz,101082
279769,Sashi,Ishibashi,100529
279769,Sashi,Ishibashi,101877
279769,Sashi,Ishibashi,102812
279769,Sashi,Ishibashi,104262
279769,Sashi,Ishibashi,105078
280081,Dmitri,Kropatsch,100867
280370,Mayuko,Vesel,102481
280370,Mayuko,Vesel,106748
280370,Mayuko,Vesel,107255
280370,Mayuko,Vesel,108895
280370,Mayuko,Vesel,110351
280370,Mayuko,Vesel,111530
280370,Mayuko,Vesel,111411
280370,Mayuko,Vesel,113333
280370,Mayuko,Vesel,117347
280370,Mayuko,Vesel,117233
280370,Mayuko,Vesel,120036
280370,Mayuko,Vesel,122191
280370,Mayuko,Vesel,124251
280370,Mayuko,Vesel,126629
280439,Radoslaw,Gyimothy,101210
280439,Radoslaw,Gyimothy,105023
280439,Radoslaw,Gyimothy,108407
280519,Baoqiu,Sabnani,100543
280519,Baoqiu,Sabnani,101728
280519,Baoqiu,Sabnani,102585
280698,Aimee,Provine,100521
280698,Aimee,Provine,102711
280698,Aimee,Provine,102682
280698,Aimee,Provine,106990
280698,Aimee,Provine,106576
280876,Saniya,Maginnis,102859
280876,Saniya,Maginnis,103875
280936,Alselm,Chenney,101451
281010,Isamu,Kobara,100043
281219,Masako,Leppanen,102624
281219,Masako,Leppanen,105978
281219,Masako,Leppanen,106389
281219,Masako,Leppanen,106792
281219,Masako,Leppanen,110305
281219,Masako,Leppanen,112541
281219,Masako,Leppanen,116928
281219,Masako,Leppanen,119231
281219,Masako,Leppanen,120917
281219,Masako,Leppanen,122964
281507,Manibrata,Alpay,100243
281507,Manibrata,Alpay,103991
281507,Manibrata,Alpay,107504
281507,Manibrata,Alpay,109690
281507,Manibrata,Alpay,112645
281507,Manibrata,Alpay,113858
281507,Manibrata,Alpay,114736
282358,Luerbio,Milicia,101637
282358,Luerbio,Milicia,102790
282358,Luerbio,Milicia,103904
282358,Luerbio,Milicia,107168
282358,Luerbio,Milicia,111337
282618,Lenore,Solares,100961
282909,Demin,Schapire,101137
282909,Demin,Schapire,103744
282909,Demin,Schapire,104488
283212,Somnath,Prampolini,100789
283212,Somnath,Prampolini,100377
283212,Somnath,Prampolini,100349
283410,Mads,Henseler,103476
283410,Mads,Henseler,107339
283410,Mads,Henseler,108922
283644,Mototsugu,Matzov,100424
283833,Nikolaos,Etalle,100445
283833,Nikolaos,Etalle,103701
283833,Nikolaos,Etalle,107726
283833,Nikolaos,Etalle,108132
283833,Nikolaos,Etalle,110515
283833,Nikolaos,Etalle,113294
283833,Nikolaos,Etalle,117734
283833,Nikolaos,Etalle,118971
283910,Toong,Kuhnemann,100833
283910,Toong,Kuhnemann,102451
283910,Toong,Kuhnemann,104941
283910,Toong,Kuhnemann,106644
283910,Toong,Kuhnemann,109529
283910,Toong,Kuhnemann,113909
283910,Toong,Kuhnemann,117412
283910,Toong,Kuhnemann,121780
283910,Toong,Kuhnemann,123730
284112,Geoffry,Zockler,103178
284112,Geoffry,Zockler,103980
284112,Geoffry,Zockler,105150
284112,Geoffry,Zockler,105188
284334,Alper,Stifter,102907
284334,Alper,Stifter,104905
284334,Alper,Stifter,106846
284932,Lorien,Dehkordi,101088
284932,Lorien,Dehkordi,102138
285110,Chaoyi,Sooriamurthi,100274
285110,Chaoyi,Sooriamurthi,101381
285337,Kazuhiko,Picel,100124
285337,Kazuhiko,Picel,100861
285337,Kazuhiko,Picel,104115
285337,Kazuhiko,Picel,107328
285337,Kazuhiko,Picel,108772
285425,Seshu,Greenaway,102162
285425,Seshu,Greenaway,103703
285425,Seshu,Greenaway,103836
285425,Seshu,Greenaway,105938
285425,Seshu,Greenaway,109921
285459,Matt,Rissland,102314
285459,Matt,Rissland,106437
285459,Matt,Rissland,107700
285459,Matt,Rissland,109191
285459,Matt,Rissland,109275
285459,Matt,Rissland,112138
285459,Matt,Rissland,112336
285459,Matt,Rissland,116281
285459,Matt,Rissland,120424
285720,Hironobu,Speek,100778
285842,Vivian,Penz,100655
285842,Vivian,Penz,103158
285842,Vivian,Penz,107385
286047,Bikash,Lamma,102097
286047,Bikash,Lamma,102597
286047,Bikash,Lamma,102165
286047,Bikash,Lamma,104942
286047,Bikash,Lamma,105243
286513,Vasilis,Rassart,101402
287466,Arif,Chachaty,101985
287466,Arif,Chachaty,106482
287561,Honesty,Simmel,101258
287592,Leni,Denna,100560
287607,Shakhar,Waeselynck,100154
287607,Shakhar,Waeselynck,103530
287607,Shakhar,Waeselynck,104702
287607,Shakhar,Waeselynck,106188
287607,Shakhar,Waeselynck,107995
287660,Basant,Perin,101439
287660,Basant,Perin,102491
287660,Basant,Perin,106212
287660,Basant,Perin,107957
287796,Youssef,Tsukune,101313
287796,Youssef,Tsukune,103925
287796,Youssef,Tsukune,104583
287796,Youssef,Tsukune,105462
287796,Youssef,Tsukune,107272
287796,Youssef,Tsukune,110219
287796,Youssef,Tsukune,112191
288285,Eran,Fandrianto,104264
288285,Eran,Fandrianto,107873
288285,Eran,Fandrianto,108670
288285,Eran,Fandrianto,110833
288312,Filipe,Baba,100222
288582,Martijn,Grospietsch,100166
288582,Martijn,Grospietsch,100116
288722,Gilbert,Merey,100967
288722,Gilbert,Merey,101808
288722,Gilbert,Merey,105766
288722,Gilbert,Merey,107491
288984,Mohamadou,Siksek,102533
288984,Mohamadou,Siksek,106340
289172,Valeska,Angiulli,100419
289172,Valeska,Angiulli,103207
289172,Valeska,Angiulli,103169
289172,Valeska,Angiulli,106952
289172,Valeska,Angiulli,110472
289172,Valeska,Angiulli,111428
289802,Marin,Penn,102010
289802,Marin,Penn,102563
289802,Marin,Penn,105500
289978,Theron,Birta,100876
289978,Theron,Birta,102100
290066,Margareta,Marshall,100951
290066,Margareta,Marshall,100906
290066,Margareta,Marshall,100761
290066,Margareta,Marshall,100523
290066,Margareta,Marshall,100183
290066,Margareta,Marshall,101048
290789,Jinxi,Swift,106109
290789,Jinxi,Swift,105945
290789,Jinxi,Swift,107860
290789,Jinxi,Swift,112040
290789,Jinxi,Swift,112338
290789,Jinxi,Swift,116346
290789,Jinxi,Swift,116346
290789,Jinxi,Swift,120100
290789,Jinxi,Swift,120670
290789,Jinxi,Swift,121002
290789,Jinxi,Swift,125014
290789,Jinxi,Swift,124515
291255,Sasan,Gadepally,100197
291255,Sasan,Gadepally,100146
291255,Sasan,Gadepally,102140
291414,Charlene,Furudate,103395
291414,Charlene,Furudate,103379
291629,Morris,Soicher,100230
291629,Morris,Soicher,103847
291629,Morris,Soicher,107428
291629,Morris,Soicher,111336
291629,Morris,Soicher,111143
291629,Morris,Soicher,111780
291629,Morris,Soicher,111850
291629,Morris,Soicher,112721
292111,Piyush,Talmor,100201
292156,Leni,Tokunaga,100204
292156,Leni,Tokunaga,104194
292156,Leni,Tokunaga,104891
292193,Satosi,Demian,100507
293477,Horward,Schaad,100590
293477,Horward,Schaad,104473
293608,Pranay,Range,100985
293896,Maren,Piveteau,100667
293920,Xiaoqiang,Gelosh,103898
293920,Xiaoqiang,Gelosh,107364
293920,Xiaoqiang,Gelosh,109587
293920,Xiaoqiang,Gelosh,109983
293920,Xiaoqiang,Gelosh,113215
293956,Shigeaki,Biron,100341
293956,Shigeaki,Biron,103005
293956,Shigeaki,Biron,106582
294046,Genevieve,Etalle,100455
294046,Genevieve,Etalle,100062
294046,Genevieve,Etalle,101864
294135,Shaw,Noriega,100582
294135,Shaw,Noriega,102582
294135,Shaw,Noriega,103518
294135,Shaw,Noriega,106672
294135,Shaw,Noriega,110234
294857,Caolyn,Ozeri,103831
294857,Caolyn,Ozeri,105884
294857,Caolyn,Ozeri,107015
294857,Caolyn,Ozeri,109269
294857,Caolyn,Ozeri,109833
294857,Caolyn,Ozeri,110938
295128,Elvis,Reeken,101854
295246,Djelloul,Dulin,102557
295246,Djelloul,Dulin,104869
295400,Karlis,Cappelli,100500
295400,Karlis,Cappelli,103569
295400,Karlis,Cappelli,106953
295400,Karlis,Cappelli,110177
295400,Karlis,Cappelli,111156
295400,Karlis,Cappelli,111791
295952,Subhash,Lichtner,101905
295952,Subhash,Lichtner,104757
295952,Subhash,Lichtner,106998
295952,Subhash,Lichtner,109994
295952,Subhash,Lichtner,113016
295952,Subhash,Lichtner,116218
295952,Subhash,Lichtner,116471
295952,Subhash,Lichtner,116353
296080,Nahid,Miara,100231
296301,Adly,Openshaw,102527
296301,Adly,Openshaw,105181
296301,Adly,Openshaw,105605
296301,Adly,Openshaw,108684
296301,Adly,Openshaw,109940
296301,Adly,Openshaw,112220
296319,Uri,Baby,102561
296319,Uri,Baby,103001
296319,Uri,Baby,106611
296556,Weidon,Stanger,100215
296599,Lalit,Beilner,100271
296599,Lalit,Beilner,103146
296724,Sajjad,Osgood,100769
296724,Sajjad,Osgood,101518
297061,Gita,Kumaresan,103041
297061,Gita,Kumaresan,103207
297061,Gita,Kumaresan,103519
297061,Gita,Kumaresan,103311
297061,Gita,Kumaresan,107006
297061,Gita,Kumaresan,111321
297061,Gita,Kumaresan,114088
297061,Gita,Kumaresan,115657
297061,Gita,Kumaresan,116166
297122,Jiann,Murthy,101980
297122,Jiann,Murthy,104899
297122,Jiann,Murthy,108397
297122,Jiann,Murthy,108066
297122,Jiann,Murthy,109999
297159,Maik,Berendt,100628
297159,Maik,Berendt,104005
297159,Maik,Berendt,106099
297159,Maik,Berendt,109818
297159,Maik,Berendt,111916
297159,Maik,Berendt,111859
297159,Maik,Berendt,112982
297159,Maik,Berendt,114276
297159,Maik,Berendt,114745
297159,Maik,Berendt,117961
297159,Maik,Berendt,119053
297159,Maik,Berendt,123015
297159,Maik,Berendt,124048
297159,Maik,Berendt,123801
297314,Tetsushi,Junet,102547
297343,Xianlong,Kinley,100514
297343,Xianlong,Kinley,101734
297346,Franziska,Pezzoli,102458
297346,Franziska,Pezzoli,104189
297346,Franziska,Pezzoli,108125
297346,Franziska,Pezzoli,110396
297346,Franziska,Pezzoli,111541
297515,Florina,Erni,101458
297515,Florina,Erni,101096
297515,Florina,Erni,104678
297773,Kenton,Emden,101491
297813,Masasuke,Penz,101802
297885,Thanasis,Maierhofer,103902
297885,Thanasis,Maierhofer,106655
297885,Thanasis,Maierhofer,109980
297885,Thanasis,Maierhofer,113675
298157,Shigeu,Hoppenstand,101577
298157,Shigeu,Hoppenstand,102170
298273,Uwe,Streit,100270
298273,Uwe,Streit,100141
298319,Rayond,Jenevein,101693
298319,Rayond,Jenevein,104913
298331,Terresa,Stiles,101764
298331,Terresa,Stiles,103059
298331,Terresa,Stiles,103665
298331,Terresa,Stiles,104104
298331,Terresa,Stiles,107858
298331,Terresa,Stiles,107586
298331,Terresa,Stiles,111131
298331,Terresa,Stiles,114448
298331,Terresa,Stiles,115497
298331,Terresa,Stiles,117658
298331,Terresa,Stiles,120875
298701,Jayson,Quittner,101364
298701,Jayson,Quittner,104206
298701,Jayson,Quittner,106302
298701,Jayson,Quittner,106009
298701,Jayson,Quittner,106103
298701,Jayson,Quittner,107037
298866,Guiseppe,Petereit,100816
298866,Guiseppe,Petereit,100438
298866,Guiseppe,Petereit,101344
298988,Mansur,Perna,101110
299059,Kauko,Auyong,100431
299059,Kauko,Auyong,101559
299059,Kauko,Auyong,106021
299285,Conal,Baby,100356
299285,Conal,Baby,103453
299499,Kerhong,Gips,101278
400456,Tzu,Ratzlaff,102886
400456,Tzu,Ratzlaff,106892
400456,Tzu,Ratzlaff,110863
400456,Tzu,Ratzlaff,114192
400456,Tzu,Ratzlaff,118139
400456,Tzu,Ratzlaff,121628
400456,Tzu,Ratzlaff,124478
400500,Mara,Mondadori,101508
400500,Mara,Mondadori,104825
400500,Mara,Mondadori,106367
400667,Remmert,Uludag,100786
400667,Remmert,Uludag,104301
400667,Remmert,Uludag,107637
400719,Yuchang,Demri,102965
400719,Yuchang,Demri,107402
400719,Yuchang,Demri,107563
400734,Gladys,Fairtlough,102633
400734,Gladys,Fairtlough,104438
400734,Gladys,Fairtlough,106435
400921,Licheng,Dalton,101965
400921,Licheng,Dalton,105214
400921,Licheng,Dalton,108742
400921,Licheng,Dalton,112426
400921,Licheng,Dalton,116483
400936,Brewster,Matzov,102696
400936,Brewster,Matzov,102758
400936,Brewster,Matzov,103901
400936,Brewster,Matzov,105091
400936,Brewster,Matzov,107834
400995,Kazuhisa,Rotem,100635
400995,Kazuhisa,Rotem,100180
400995,Kazuhisa,Rotem,100258
400995,Kazuhisa,Rotem,100691
400995,Kazuhisa,Rotem,104633
401643,Sudhanshu,Coors,100329
401643,Sudhanshu,Coors,102753
401643,Sudhanshu,Coors,105375
401643,Sudhanshu,Coors,108272
401653,Geraldo,Lenart,100722
402159,Mang,Oaver,100311
402159,Mang,Oaver,100741
402159,Mang,Oaver,100336
402350,Cedric,Tetzlaff,100678
402350,Cedric,Tetzlaff,103358
402350,Cedric,Tetzlaff,106809
402350,Cedric,Tetzlaff,109819
402350,Cedric,Tetzlaff,112927
402436,Reinhold,Luce,102215
402486,Krassimir,Scharstein,103090
402486,Krassimir,Scharstein,106700
402486,Krassimir,Scharstein,108352
402486,Krassimir,Scharstein,111970
402681,Chaoyi,Kilgore,100121
402698,Manton,Dechter,100975
402698,Manton,Dechter,101903
402698,Manton,Dechter,104984
402698,Manton,Dechter,107866
402698,Manton,Dechter,109425
402698,Manton,Dechter,113116
402698,Manton,Dechter,114694
402698,Manton,Dechter,114459
402698,Manton,Dechter,115007
402698,Manton,Dechter,117011
402963,Bokyung,Plump,104356
402963,Bokyung,Plump,107073
402963,Bokyung,Plump,108898
402963,Bokyung,Plump,112656
402974,Hideyuki,Marciano,103057
402974,Hideyuki,Marciano,106943
403354,Carrsten,Schueller,100831
403354,Carrsten,Schueller,103087
403354,Carrsten,Schueller,107026
403409,Fumino,Iivonen,101212
403409,Fumino,Iivonen,105508
403409,Fumino,Iivonen,109141
403473,Xiaoheng,Byoun,102309
403473,Xiaoheng,Byoun,104172
403473,Xiaoheng,Byoun,105517
403473,Xiaoheng,Byoun,105335
403473,Xiaoheng,Byoun,107146
403473,Xiaoheng,Byoun,110347
403473,Xiaoheng,Byoun,113915
403473,Xiaoheng,Byoun,113702
403473,Xiaoheng,Byoun,114387
403615,Feipei,Talmon,100997
403855,Toong,Rosenbaum,101690
403855,Toong,Rosenbaum,106124
403855,Toong,Rosenbaum,108114
403855,Toong,Rosenbaum,108434
404158,Marla,Melter,101710
404232,Younwoo,Isard,100405
404232,Younwoo,Isard,101739
404232,Younwoo,Isard,106141
404603,Hugo,Gopalakrishnan,100634
404603,Hugo,Gopalakrishnan,102804
404813,Takushi,Yurek,101454
404813,Takushi,Yurek,104333
404900,Georgi,Boguraev,101235
404900,Georgi,Boguraev,103532
404900,Georgi,Boguraev,105465
404900,Georgi,Boguraev,105527
404900,Georgi,Boguraev,107862
404900,Georgi,Boguraev,107438
405164,Tzvetan,Delgrande,100331
405164,Tzvetan,Delgrande,103176
405268,Goa,Hasham,102308
405268,Goa,Hasham,103816
405506,Przemyslawa,Taneja,100117
405506,Przemyslawa,Taneja,102723
405506,Przemyslawa,Taneja,105917
405514,Wonhee,Dratva,100077
405514,Wonhee,Dratva,102860
405596,Xiaoheng,Pietrzykowski,100120
405596,Xiaoheng,Pietrzykowski,101185
405596,Xiaoheng,Pietrzykowski,104743
405596,Xiaoheng,Pietrzykowski,106063
405596,Xiaoheng,Pietrzykowski,108742
406046,Shigeichiro,Uhrik,101765
406046,Shigeichiro,Uhrik,106096
406046,Shigeichiro,Uhrik,105905
406046,Shigeichiro,Uhrik,109966
406046,Shigeichiro,Uhrik,110748
406046,Shigeichiro,Uhrik,114360
406046,Shigeichiro,Uhrik,114182
406046,Shigeichiro,Uhrik,117608
406280,Yunming,Simkin,101452
406280,Yunming,Simkin,102116
406280,Yunming,Simkin,106474
406280,Yunming,Simkin,107472
406280,Yunming,Simkin,109202
406588,Arto,Ozeki,100510
406703,Foong,Cherinka,100482
406703,Foong,Cherinka,100469
406703,Foong,Cherinka,102198
406796,Augustine,Demos,100595
406796,Augustine,Demos,104643
406796,Augustine,Demos,105756
407336,Shahid,Janocha,102214
407585,Edwin,Heuter,101195
407957,Gully,Herath,100485
407957,Gully,Herath,100062
407957,Gully,Herath,101958
407957,Gully,Herath,103803
407957,Gully,Herath,105382
407957,Gully,Herath,107954
408325,Niteen,Thimonier,102230
408325,Niteen,Thimonier,103964
408325,Niteen,Thimonier,107216
408325,Niteen,Thimonier,106852
408325,Niteen,Thimonier,110941
408325,Niteen,Thimonier,114423
408325,Niteen,Thimonier,118772
408325,Niteen,Thimonier,123220
408325,Niteen,Thimonier,124582
408826,Moriyoshi,Servieres,103973
408826,Moriyoshi,Servieres,106959
408826,Moriyoshi,Servieres,107181
408826,Moriyoshi,Servieres,111282
408826,Moriyoshi,Servieres,111465
408826,Moriyoshi,Servieres,114074
408826,Moriyoshi,Servieres,116553
409184,Mats,Zongker,101075
409184,Mats,Zongker,102956
409212,Apostol,Ramsak,102399
409212,Apostol,Ramsak,106822
409694,Chenye,Aloisi,103936
409694,Chenye,Aloisi,104598
409694,Chenye,Aloisi,107407
409694,Chenye,Aloisi,110596
409694,Chenye,Aloisi,111271
409694,Chenye,Aloisi,115041
409694,Chenye,Aloisi,116505
409694,Chenye,Aloisi,117343
409694,Chenye,Aloisi,118759
409784,Ioana,Tzvieli,100507
409884,Duri,Braccini,103706
410111,Dekang,Jiafu,100152
410111,Dekang,Jiafu,100107
410254,Prodip,Tischendorf,102882
410254,Prodip,Tischendorf,107037
410254,Prodip,Tischendorf,107957
410254,Prodip,Tischendorf,109219
410254,Prodip,Tischendorf,109730
410254,Prodip,Tischendorf,110921
410390,Kazuhiko,Steinauer,101267
410390,Kazuhiko,Steinauer,103067
410390,Kazuhiko,Steinauer,103379
410390,Kazuhiko,Steinauer,107290
410471,Bogdan,Murtagh,102545
410471,Bogdan,Murtagh,102938
410471,Bogdan,Murtagh,102901
410471,Bogdan,Murtagh,107068
411371,Xiaocheng,Ambroszkiewicz,100710
411371,Xiaocheng,Ambroszkiewicz,104018
411371,Xiaocheng,Ambroszkiewicz,106636
411371,Xiaocheng,Ambroszkiewicz,106717
411488,Bodh,Ducloy,103814
411488,Bodh,Ducloy,106776
411488,Bodh,Ducloy,111023
411488,Bodh,Ducloy,114717
411488,Bodh,Ducloy,117281
411611,Saeed,Bergere,102669
411611,Saeed,Bergere,106009
411611,Saeed,Bergere,108413
411611,Saeed,Bergere,108134
411611,Saeed,Bergere,111581
411710,Mads,Garnier,100772
411832,Slavian,Heering,101068
411832,Slavian,Heering,102788
411832,Slavian,Heering,105619
411897,Suebskul,Wilharm,100303
411897,Suebskul,Wilharm,100208
412330,Conrado,Penn,100504
412330,Conrado,Penn,101622
412351,Terresa,Fujisawa,100008
412351,Terresa,Fujisawa,102174
412351,Terresa,Fujisawa,103004
412416,Mahmut,Bashian,101503
412416,Mahmut,Bashian,103275
412416,Mahmut,Bashian,105409
412416,Mahmut,Bashian,108172
412416,Mahmut,Bashian,110196
412442,Sanjeeva,Schwartzburd,101188
412442,Sanjeeva,Schwartzburd,103498
412442,Sanjeeva,Schwartzburd,106882
412442,Sanjeeva,Schwartzburd,106752
412442,Sanjeeva,Schwartzburd,108525
412459,Iara,Stroustrup,102193
412510,Zhongwei,Larfeldt,101994
412510,Zhongwei,Larfeldt,101590
412510,Zhongwei,Larfeldt,103092
412510,Zhongwei,Larfeldt,104483
412510,Zhongwei,Larfeldt,108644
412625,Weiru,Lupu,103989
412625,Weiru,Lupu,107438
412625,Weiru,Lupu,109696
412625,Weiru,Lupu,111927
412727,Kellie,Sherertz,100602
412727,Kellie,Sherertz,102465
412727,Kellie,Sherertz,103939
412870,Tetsushi,Maraist,100725
412870,Tetsushi,Maraist,103705
412870,Tetsushi,Maraist,103496
413014,Deborah,Kornatzky,100215
413014,Deborah,Kornatzky,101157
413211,Phillip,Hennebert,102414
413211,Phillip,Hennebert,102803
413211,Phillip,Hennebert,103345
413212,Tiina,Potthoff,100202
413212,Tiina,Potthoff,101817
413212,Tiina,Potthoff,102863
413212,Tiina,Potthoff,104164
413212,Tiina,Potthoff,106441
413346,Dayanand,Molenaar,100092
413346,Dayanand,Molenaar,104006
413346,Dayanand,Molenaar,108469
413346,Dayanand,Molenaar,109145
413346,Dayanand,Molenaar,110730
